,30000,30001,30002,30003,30004,30005,30006,30007,30008,30009,30010,30011,30012,30013,30014,30015,30016,30017,30018,30019,30020,30021,30022,30023,30024,30025,30026,30027,30028,30029,30030,30031,30032,30033,30034,30035,30036,30037,30038,30039,30040,30041,30042,30043,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30058,30059,30060,30061,30062,30063,30064,30065,30066,30067,30068,30069,30070,30071,30072,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110,30111,30112,30113,30114,30115
30009,-49.4225,-2.0806,-10.1452,1.1808,-4.8752,3.3454,-19.0642,-13.6794,6.0644,0,1.546,-5.2802,0.63723,-2.587,-4.762,-74.8683,-8.5952,-11.5156,-2.8753,-72.0034,-1.9903,10.305,-5.4288,-1.4167,77.4639,168.9492,317.592,39.1932,-3.6245,19.9299,-16.2092,89.8803,-31.2874,1.6995,4.6195,-7.1761,-24.0628,-14.7293,4.1238,-18.4935,-7.8578,-6.3381,-22.0418,-4.9112,-1.5115,-7.0149,-90.6839,-26.3907,-4.5634,-5.1224,-25.4651,-7.9449,-5.3022,-11.73,-3.5886,-5.0548,-4.5213,80.6326,38.5737,-0.71315,-9.5948,-4.2565,-2.81,-4.8564,-4.6397,-7.5148,0.81119,-1.5896,-0.27026,-0.17682,-0.088249,-0.16934,-1.0982,0.80116,4.973,0.83928,6.1422,-0.22702,0.70251,-0.28242,-1.7637,1.0426,0.20004,-0.36492,-0.4484,-1.1905,-0.29081,-1.6844,7.6082,0.11262,-8.912,8.8888,-3.0977,-3.412,-0.70599,-1.0497,7.9466,-0.49679,4.1937,-0.12792,-0.076681,-0.03834,-0.097888,-0.11989,2.8392,0.96061,-0.036063,-0.014774,-0.62909,2.6,12.6032,-0.033443,-0.22891,-0.37061,-0.038546,2.7873
30010,-8.2184,-0.63202,-0.21378,-0.46615,26.714,6.8173,-20.4906,-19.9938,-3.0575,-1.9752,0,-38.9719,-6.9652,5.7073,-0.022022,-0.089621,-8.1615,46.5256,-6.652,-18.3577,7.1561,12.2803,2.8627,3.4267,-14.6582,-6.5494,-6.818,-6.1653,-9.4133,22.2989,-12.2034,-2.095,1.7813,1.9541,-2.1937,19.8672,-12.9192,-4.4269,-2.4014,-7.4374,-6.0021,-7.477,29.2081,8.6248,1.218,-2.4084,-9.3346,6.1806,-1.0227,0.3089,-26.229,-22.3225,-33.7745,-8.667,-2.3674,25.7385,-8.9242,-2.5288,-1.6745,17.2014,7.1744,4.3711,-11.5516,-6.4184,-3.0916,-1.9638,-0.80818,-0.77877,-0.21016,-0.08494,-0.084259,-0.12293,-0.15945,-0.59091,-0.27639,0.86697,-0.078864,-0.032031,-0.027912,-0.020745,-0.91072,-0.32717,-0.16738,-0.088428,-0.029745,-0.035681,-0.04223,-5.7358,-4.0571,-0.02639,-5.8382,-2.0145,-3.8479,-2.546,1.1706,-0.81019,1.1818,-0.39271,-0.053909,0,0,0,-0.063955,0,-0.18218,0,0,0,-0.045815,-0.26396,-0.56617,0,-0.034838,-0.029547,-0.0044342,-0.01323
30011,43.1326,4.8614,-2.0545,0.24663,-32.3039,8.0103,-84.0555,61.2128,-4.7337,13.6425,-30.8116,0,-17.068,3.7119,-3.8442,-10.57,-14.1888,-11.5913,-8.5609,-48.0719,0.10461,-31.2544,-8.0797,-1.696,-43.0986,-5.0021,-23.2328,5.5528,-75.29,197.8798,-168.1177,-5.9595,-5.7084,-0.82448,-8.4073,-29.0658,106.23,-7.6512,-3.0326,-49.8056,-45.9215,-13.204,61.4699,8.5962,-6.284,-5.3505,169.6071,20.3658,-10.4656,-10.9938,-79.2462,-76.2473,-51.9716,2.6384,-1.9784,62.8099,26.7937,-10.1203,-5.365,-4.7462,-20.8664,-6.748,-23.7172,-9.1239,-5.8503,-14.1444,-2.5114,7.1569,3.1832,2.2849,0.61003,0.45991,1.2001,-3.5863,-1.9599,-0.67612,-0.45725,-0.037492,-0.21276,0.79801,-1.651,-1.9429,-0.62957,-0.2926,-0.11188,-0.13421,-0.26579,-10.7549,1.5537,3.9726,-47.5926,5.3907,9.3444,-6.1694,-1.4918,-2.2598,0.80386,-0.79321,-17.5934,0,0,0,0,0,-0.99764,-0.092269,0,0,0.55372,-1.3255,-2.4465,-0.018267,-0.27403,-0.14502,-0.027908,-0.068117
30012,0.61967,-2.3425,-1.9704,-0.36168,-35.3877,1.2431,3.4785,4.4868,0.34302,-3.5338,27.4506,-19.0908,0,-1.1912,1.5433,0.66714,-8.1148,-20.931,12.2369,-25.7345,-0.38061,-17.4586,-6.202,0.5399,-18.7686,-8.9518,-8.0423,-6.8253,-5.675,-27.0929,-42.5831,3.0764,-2.57,-3.9193,-2.0734,28.9091,41.3227,-4.212,-3.309,2.5106,8.2762,-13.3689,-0.63203,7.27,-4.4226,-2.5186,-18.8963,-9.3505,-14.7776,7.6706,-12.5336,56.4383,0,-10.6556,-1.8642,-2.4979,-11.9674,0.42066,-3.061,-0.93653,-38.9073,-1.6957,-10.0279,-5.2406,3.9634,-5.1045,-0.56283,-0.52567,-0.18972,-0.083377,-0.073451,0.9071,-0.15159,-0.84815,-0.57878,-0.19967,-0.17972,-0.052762,-0.050718,-0.04815,-1.3306,-0.56397,-0.10524,-0.12814,-0.089122,-0.072854,-0.15907,-7.7777,1.849,-1.1401,-13.7001,-6.6809,-3.2697,-8.936,3.9057,0.06153,-0.65597,0.4067,-1.3456,0,0,0,-0.023864,0,-0.20237,0,0,0,-0.32299,-0.20765,-0.79322,-0.0090266,0.9613,-0.044053,-0.016702,-0.015936
30013,-1.9059,3.7948,-1.4183,0.66844,26.8723,4.7592,16.7831,26.5628,64.7223,-2.3989,4.9861,-1.954,-1.1883,0,1.7546,-4.6744,17.1142,119.2847,9.1897,-14.151,14.9604,1.1027,122.2082,7.9798,-12.0643,-5.207,-6.3102,2.0863,-5.6957,-7.2248,-4.7107,-1.1305,-2.5287,-0.97133,1.7668,25.627,-3.3825,13.577,13.0005,5.7541,12.5495,-2.3384,42.8955,98.2464,23.546,4.3779,-6.8715,-0.28725,4.2514,29.4061,4.2045,-5.7003,9.2586,8.4045,9.3309,6.976,6.9891,3.5059,-1.7052,0.5555,38.3561,-5.0318,4.981,-1.8157,12.2044,-0.95423,-0.5815,-0.5824,-0.18667,-0.058127,-0.068153,-0.050499,-0.1099,-1.0976,-0.33354,-0.099661,-0.12468,-0.055962,-0.035733,-0.040726,22.159,5.9273,-0.25725,-0.13591,-0.12935,0.85804,-0.085022,-1.8022,-3.748,31.664,-0.94373,1.3218,-1.5408,-4.5607,-0.87647,9.9245,-0.34067,0.75273,0.35841,0,0,0,0,0,-0.14736,0,0,0,-0.024074,-0.15054,0.39768,-0.030969,-0.024012,-0.072631,-0.011403,-0.027537
30014,-3.8669,21.7966,-0.96226,0.94083,-1.2037,-1.0472,-2.4249,-1.7182,3.3249,-5.2993,-0.80396,-2.5545,0.6539,-0.29179,0,-9.7174,-1.6361,-0.66599,5.854,-17.1511,3.1956,-0.91002,1.8862,2.6268,46.7168,-10.12,-18.6936,-2.5008,-0.94081,3.3523,3.4512,2.2426,-3.472,2.4861,-2.3237,-0.84144,-1.7391,2.3468,9.7371,-2.5748,2.8282,5.3502,-9.0567,7.768,2.3153,40.2692,-4.5836,-1.147,-0.098867,0.81287,0.58651,-1.1129,-0.59802,0.77963,-0.61804,7.636,-1.0651,-5.1792,0.93486,-0.069454,0.18772,-0.01478,-0.49537,14.5993,1.4362,-1.0501,-0.11567,-0.072498,-0.089908,-0.015436,-0.0069885,-0.017413,-0.036619,0.45087,-0.82358,1.7949,-0.18338,-0.055592,-0.052215,-0.035106,6.4176,7.1876,0.83807,0.91633,-0.13285,0.93962,-0.061964,-0.74822,-2.3624,0.43658,0.82923,1.5873,-0.40916,0.40236,-0.2612,-0.17837,1.7423,-0.10968,-0.25723,-0.010199,-0.0083608,-0.0043852,1.9125,-0.025476,-0.058353,-0.0052886,-0.011397,-0.0040101,0.91176,-0.18642,-0.38642,-0.008453,-0.012501,-0.05824,-0.0065062,-0.021907
30015,-52.4234,-5.7647,-3.5547,0.49209,-15.7415,-12.1371,-25.8505,-34.8394,-4.9056,-78.362,-1.994,-3.3429,17.4433,-3.7489,-7.0762,0,-10.8318,-10.3702,1.2306,-127.1513,-7.6866,-4.4156,-7.3125,-2.4002,239.2393,-73.098,2.2192,135.4868,-21.0517,-80.6984,124.405,-7.7278,-1.5344,-11.2709,-5.8154,-13.4136,53.297,-27.1032,-21.8731,-51.3671,-12.7616,-10.8763,-8.7887,-3.4445,-4.8053,2.8097,-61.8181,-13.3499,-7.4833,-6.2514,-19.9543,-38.599,-4.4684,4.7613,-2.0553,-22.9179,-7.2658,18.4169,-28.7033,0.22548,-14.0667,-4.7255,-3.2604,6.8453,-3.6991,2.07,1.1624,0.91499,-0.2366,-0.15071,-0.16046,-0.14433,-0.93602,-5.4541,5.0786,-0.60118,3.2105,-0.12807,-0.62139,-0.58993,0.92148,-1.6285,-0.96277,-0.49106,-0.38218,-0.20181,-0.24787,-9.0467,-54.4306,-1.5085,-27.9263,1.1107,3.5105,-3.7309,2.2862,-0.1704,-1.1912,-0.71963,-2.2442,-0.02288,-0.074294,-0.046021,-0.087519,-0.085118,0.37969,-0.011864,0,-0.009613,1.5262,-0.22318,-1.8136,-0.026287,-0.15206,1.7918,-0.026026,-0.11124
30016,14.8249,-1.8832,-2.339,0.92329,14.3774,7.8088,92.7036,-14.1461,1.3163,-5,-11.4541,-15.2742,-18.0294,15.6141,-1.6807,-9.7324,0,-29.1786,-0.22038,-19.4166,81.6818,-9.0707,-5.457,1.199,-24.2699,-7.0063,-11.4556,-2.7496,-6.7484,-31.4671,-10.1565,-2.2938,-4.414,-3.0295,-3.4114,75.9961,-9.9499,-5.5405,-2.4828,-0.67665,-26.0438,-13.0249,205.5817,107.5747,67.7366,0.95677,-10.5787,1.5928,-4.9685,-16.5405,9.679,-4.0834,-47.6575,-4.5157,-2.9769,9.7936,-5.9416,-4.1475,-2.9735,-2.1368,-74.4751,31.8659,-9.9498,-3.2222,-5.4916,12.0764,-0.018172,-0.95096,-0.34321,-0.15083,-0.13288,-0.16807,-0.27424,-1.0163,-0.36762,-0.65513,-0.12554,-0.073168,-0.03352,-0.031823,3.1699,-0.037973,-0.070581,-0.22014,-0.19208,-0.0717,-0.08486,-6.8142,0.67153,7.8568,-5.6876,3.3599,-1.2665,-15.5944,7.3076,10.911,-1.0486,-0.095055,-1.4793,0,0,0,0,0,-0.27834,0,0,0,-0.084901,-0.29494,-0.88046,-0.040491,-0.084607,-0.020983,-0.012419,-0.046966
30017,-3.7052,3.0625,4.6169,5.2494,80.3556,4.4505,14.7155,-14.7623,21.5809,-10.5581,21.7858,-13.1731,-15.1278,164.9961,0.28762,-10.5686,-26.2247,0,0.14725,-19.7175,56.4904,46.9978,47.0007,2.1279,-23.9303,-10.7304,-14.8466,-4.9146,-4.0595,7.5517,-19.8341,0.72481,-2.7872,0.81141,-1.4757,73.0952,-0.1952,-2.6638,-0.54844,-1.0974,-3.5532,-16.9925,44.3673,48.18,2.1037,-3.9308,-13.2915,-6.65,5.6484,28.9486,-12.8966,-6.9056,-26.1354,2.832,5.1197,23.4584,48.9163,-1.8817,-2.9351,-0.17695,-3.1429,-12.9392,-3.5278,4.7892,-1.804,-3.9272,0.27541,-0.85619,-0.26586,-0.11522,-0.1015,-0.11034,-0.29199,-0.035458,-0.37455,0.33252,-0.12791,-0.074547,-0.034152,-0.054252,1.6482,3.3302,-0.071911,-0.18104,-0.2902,-0.18911,-0.14467,-3.5046,-6.1372,5.2139,-5.0061,-2.4069,-2.3217,5.4287,13.9259,16.5618,2.7075,-0.90607,-0.33185,0,0,0,0,0,-0.19294,0,0,0,-0.090738,-0.98018,3.2322,-0.041254,-0.047933,-0.068702,-0.0090783,-0.010042
30018,-7.3922,-1.0805,-2.0544,-0.32284,-4.2296,-4.5272,28.0995,-3.0995,16.8274,-6.7468,-5.9351,-8.9421,76.6946,9.0168,1.4812,-1.3689,27.7519,-8.6509,0,-15.2608,6.1371,-6.9208,88.8166,-1.7841,-10.1333,11.7261,4.9456,3.7805,-3.6904,110.9642,-8.698,0.056933,-2.1029,-3.1716,-1.6224,-9.0341,-3.5554,-3.2309,0.50732,-4.3061,25.5853,-18.518,-1.8856,50.9227,8.8593,13.742,-1.8604,2.948,-11.6633,0.63022,-7.174,-2.7471,32.2453,-1.4028,-5.8184,-1.014,-3.606,-2.9287,1.8162,-0.41215,-26.992,-1.0211,-1.3506,-4.5916,-3.434,-3.1385,0.63779,-0.36313,-0.10232,-0.055785,-0.069393,-0.074045,-0.080511,-0.88431,-0.37399,-0.20818,-0.18738,-0.032664,-0.05288,-0.044163,6.9726,-1.0792,-0.11898,-0.079326,-0.10076,-0.11264,-0.11777,-1.6422,-4.2628,-0.10084,-2.1597,-1.9272,-1.3561,-5.5466,1.1297,3.0551,0.54687,1.7448,-0.7299,-0.013205,0,0,-0.029871,0,-0.12415,0,0,0,0.93302,-0.1433,-0.50745,-0.0073678,-0.036088,-0.034219,-0.012366,-0.021574
30019,-136.2624,4.1387,-13.2091,-0.98021,-35.4437,-16.0847,-50.9715,-45.2431,0.74337,-19.3308,-15.9363,-32.298,-22.2831,-14.3431,-17.9986,-129.9754,-22.0815,-21.612,-14.7031,0,-8.9005,-43.3813,-16.7028,1.2421,1471.2998,260.0511,290.3779,0,-50.8071,-170.8197,-113.576,2.1208,42.6124,-24.2895,136.7411,-28.7331,-42.7174,-3.3029,-20.4613,-99.7022,-44.5572,-29.4719,-168.1475,-6.4597,21.6301,-53.5818,-262.8551,-98.5964,-3.0274,4.6608,-75.5653,-62.4756,41.2425,-19.1816,-7.0388,-66.2157,-16.113,132.6138,33.2953,-0.47234,-32.7963,7.0894,-8.4746,-49.6136,-1.3329,-13.3863,-2.0086,-0.6645,-0.64477,-0.26265,-0.1491,-0.45173,-0.36905,-8.6022,-1.9085,0.038875,-0.63206,0.61644,-0.37765,0.52282,1.3603,-1.4114,-1.3883,0.38344,-1.6162,0.38333,0.37975,-16.002,-88.836,-2.2468,-58.0341,-11.2583,6.387,-6.565,2.6026,-2.2587,-2.135,0.57346,-3.4147,-0.21614,-0.040316,-0.064779,-0.16539,-0.12106,-1.1901,-0.066544,-0.060931,-0.031886,-1.1477,5.1202,8.4756,-0.056505,-0.24667,-0.46947,-0.32744,-0.3558
30020,-3.1967,4.8066,-0.9218,-0.3598,29.8151,-2.6496,27.3803,-1.2588,32.78,-3.0011,5.6291,-2.9123,-0.39856,34.7536,1.2884,-7.7968,29.7805,63.2489,9.4142,-8.5397,0,2.2597,69.4759,5.2601,-7.828,-0.81784,-3.5076,-6.0081,-1.9145,-8.5603,-6.129,-1.1262,-1.5716,1.8436,-1.9599,26.9295,4.2493,1.744,1.0848,0.14968,-0.15737,6.6628,10.3288,21.7405,60.9951,1.941,-7.9044,-1.642,97.5749,18.7822,-4.0834,-2.2555,21.6891,12.2991,-3.1175,0.92729,3.6317,-2.1888,-1.7307,-0.37329,45.9296,73.5057,2.4647,-2.6042,25.3956,-2.3208,-0.39109,-0.34638,-0.11102,-0.064969,-0.077337,-0.053535,-0.089728,-0.51256,-0.18172,-0.061143,-0.13137,-0.02873,0,-0.08481,7.5322,8.4991,-0.20517,-0.069772,-0.14025,-0.035157,0,-0.46479,-1.694,44.7027,-0.71039,-1.1534,-0.29393,16.1672,7.6954,5.2398,-0.45169,-1.8321,2.2392,0,0,0,0,0,-0.092981,0,0,0,-0.091494,-0.094185,-1.2397,0,-0.014322,-0.017987,-0.023747,-0.014137
